RecordType	TableSchema	TableName	ColumnName	Type	Length	Prec	Scale	Nullable	IsIdentity	IndexName	IndexType	KeyOrdinal	IsIncluded	IsPrimaryKey	IsUnique
COL	DANO	AREA_CUSTEIO	OBSERVACAO	varchar	1000	0	0	YES	NO						
COL	DANO	AREA_CUSTEIO	PRECO_UNITARIO	decimal	9	18	2	YES	NO						
COL	DANO	AREA_CUSTEIO	QUANTIDADE	decimal	9	18	2	YES	NO						
IDX	DANO	AREA_CUSTEIO	CD_AREA_CUSTEIO	int	4	10	0	NO	NO	PK_DANO_AREA_CUSTEIO	CLUSTERED	1	NO	YES	YES
COL	DANO	AREA_ENCAMINHAMENTO	ASSUNTO	varchar	200	0	0	YES	NO						
COL	DANO	AREA_ENCAMINHAMENTO	CD_AREA	int	4	10	0	NO	NO						
COL	DANO	AREA_ENCAMINHAMENTO	CD_AREA_ENCAMINHAMENTO	int	4	10	0	NO	YES						
COL	DANO	AREA_ENCAMINHAMENTO	CD_OCORRENCIA_DANO	int	4	10	0	YES	NO						
COL	DANO	AREA_ENCAMINHAMENTO	CD_STATUS	bit	1	1	0	NO	NO						
COL	DANO	AREA_ENCAMINHAMENTO	CD_TIPO_ENVIO	tinyint	1	3	0	YES	NO						
COL	DANO	AREA_ENCAMINHAMENTO	CD_USUARIO_CRIACAO	smallint	2	5	0	NO	NO						
COL	DANO	AREA_ENCAMINHAMENTO	DATA_PREVISTA	datetime	8	23	3	YES	NO						
COL	DANO	AREA_ENCAMINHAMENTO	DESTINATARIO_ADICIONAL	varchar	1000	0	0	YES	NO						
COL	DANO	AREA_ENCAMINHAMENTO	DH_ATUALIZACAO	datetime	8	23	3	YES	NO						
COL	DANO	AREA_ENCAMINHAMENTO	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
COL	DANO	AREA_ENCAMINHAMENTO	MENSAGEM	varchar	1000	0	0	YES	NO						
COL	DANO	AREA_ENCAMINHAMENTO	PRAZO	int	4	10	0	YES	NO						
IDX	DANO	AREA_ENCAMINHAMENTO	CD_AREA_ENCAMINHAMENTO	int	4	10	0	NO	NO	PK_DANO_AREA_ENCAMINHAMENTO	CLUSTERED	1	NO	YES	YES
COL	DANO	AREA_USUARIO	CD_AREA	int	4	10	0	NO	NO						
COL	DANO	AREA_USUARIO	CD_AREA_USUARIO	int	4	10	0	NO	YES						
COL	DANO	AREA_USUARIO	CD_STATUS	bit	1	1	0	NO	NO						
COL	DANO	AREA_USUARIO	CD_USUARIO	smallint	2	5	0	NO	NO						
COL	DANO	AREA_USUARIO	CD_USUARIO_CRIACAO	smallint	2	5	0	NO	NO						
COL	DANO	AREA_USUARIO	DH_ATUALIZACAO	datetime	8	23	3	YES	NO						
COL	DANO	AREA_USUARIO	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
COL	DANO	AREA_USUARIO	ValidFrom	datetime2	8	27	7	NO	NO						
COL	DANO	AREA_USUARIO	ValidTo	datetime2	8	27	7	NO	NO						
IDX	DANO	AREA_USUARIO	CD_AREA_USUARIO	int	4	10	0	NO	NO	PK_DANO_AREA_USUARIO	CLUSTERED	1	NO	YES	YES
COL	DANO	AREA_USUARIO_HISTORICO	CD_AREA	int	4	10	0	NO	NO						
COL	DANO	AREA_USUARIO_HISTORICO	CD_AREA_USUARIO	int	4	10	0	NO	NO						
COL	DANO	AREA_USUARIO_HISTORICO	CD_STATUS	bit	1	1	0	NO	NO						
COL	DANO	AREA_USUARIO_HISTORICO	CD_USUARIO	smallint	2	5	0	NO	NO						
COL	DANO	AREA_USUARIO_HISTORICO	CD_USUARIO_CRIACAO	smallint	2	5	0	NO	NO						
COL	DANO	AREA_USUARIO_HISTORICO	DH_ATUALIZACAO	datetime	8	23	3	YES	NO						
COL	DANO	AREA_USUARIO_HISTORICO	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
COL	DANO	AREA_USUARIO_HISTORICO	ValidFrom	datetime2	8	27	7	NO	NO						
COL	DANO	AREA_USUARIO_HISTORICO	ValidTo	datetime2	8	27	7	NO	NO						
COL	DANO	CLASSIFICACAO	BL_RESSARCIMENTO	bit	1	1	0	YES	NO						
COL	DANO	CLASSIFICACAO	CD_CLASSIFICACAO	int	4	10	0	NO	YES						
COL	DANO	CLASSIFICACAO	CD_STATUS	bit	1	1	0	NO	NO						
COL	DANO	CLASSIFICACAO	CD_USUARIO_CRIACAO	smallint	2	5	0	NO	NO						
COL	DANO	CLASSIFICACAO	DESCRICAO	varchar	200	0	0	NO	NO						
COL	DANO	CLASSIFICACAO	DH_ATUALIZACAO	datetime	8	23	3	YES	NO						
COL	DANO	CLASSIFICACAO	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
COL	DANO	CLASSIFICACAO	SIGLA	varchar	20	0	0	YES	NO						
IDX	DANO	CLASSIFICACAO	CD_CLASSIFICACAO	int	4	10	0	NO	NO	PK_DANO_CLASSIFICACAO	CLUSTERED	1	NO	YES	YES
COL	DANO	OCORRENCIA_DANO	BO	varchar	50	0	0	YES	NO						
COL	DANO	OCORRENCIA_DANO	CD_CLASSIFICACAO	int	4	10	0	YES	NO						
COL	DANO	OCORRENCIA_DANO	CD_OCORRENCIA	bigint	8	19	0	NO	NO						
COL	DANO	OCORRENCIA_DANO	CD_OCORRENCIA_DANO	int	4	10	0	NO	YES						
COL	DANO	OCORRENCIA_DANO	CD_STATUS	bit	1	1	0	NO	NO						
COL	DANO	OCORRENCIA_DANO	CD_STATUS_DANO	int	4	10	0	YES	NO						
COL	DANO	OCORRENCIA_DANO	CD_TIPO	int	4	10	0	NO	NO						
COL	DANO	OCORRENCIA_DANO	CD_USUARIO_CRIACAO	smallint	2	5	0	NO	NO						
COL	DANO	OCORRENCIA_DANO	DESCRICAO	varchar	1000	0	0	YES	NO						
COL	DANO	OCORRENCIA_DANO	DH_ATUALIZACAO	datetime	8	23	3	YES	NO						
COL	DANO	OCORRENCIA_DANO	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
COL	DANO	OCORRENCIA_DANO	NUMERO	nvarchar	50	0	0	YES	NO						
COL	DANO	OCORRENCIA_DANO	OBSERVACAO	varchar	1000	0	0	YES	NO						
COL	DANO	OCORRENCIA_DANO	PRAZO	int	4	10	0	YES	NO						
COL	DANO	OCORRENCIA_DANO	VALOR_GERADO	decimal	9	18	2	YES	NO						
COL	DANO	OCORRENCIA_DANO	VALOR_RESSARCIDO	decimal	9	18	2	YES	NO						
IDX	DANO	OCORRENCIA_DANO	CD_OCORRENCIA_DANO	int	4	10	0	NO	NO	PK_DANO_OCORRENCIA_DANO	CLUSTERED	1	NO	YES	YES
COL	DANO	STATUS	CD_STATUS	bit	1	1	0	NO	NO						
COL	DANO	STATUS	CD_STATUS_DANO	int	4	10	0	NO	YES						
COL	DANO	STATUS	CD_USUARIO_CRIACAO	smallint	2	5	0	NO	NO						
COL	DANO	STATUS	COR_STATUS	varchar	100	0	0	YES	NO						
COL	DANO	STATUS	DESCRICAO	varchar	200	0	0	NO	NO						
COL	DANO	STATUS	DH_ATUALIZACAO	datetime	8	23	3	YES	NO						
COL	DANO	STATUS	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
COL	DANO	STATUS	SIGLA	varchar	20	0	0	YES	NO						
IDX	DANO	STATUS	CD_STATUS_DANO	int	4	10	0	NO	NO	PK_DANO_STATUS	CLUSTERED	1	NO	YES	YES
COL	DANO	TIPO	CD_STATUS	bit	1	1	0	NO	NO						
COL	DANO	TIPO	CD_TIPO	int	4	10	0	NO	YES						
COL	DANO	TIPO	CD_USUARIO_CRIACAO	smallint	2	5	0	NO	NO						
COL	DANO	TIPO	DESCRICAO	varchar	200	0	0	NO	NO						
COL	DANO	TIPO	DH_ATUALIZACAO	datetime	8	23	3	YES	NO						
COL	DANO	TIPO	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
COL	DANO	TIPO	SIGLA	varchar	20	0	0	YES	NO						
IDX	DANO	TIPO	CD_TIPO	int	4	10	0	NO	NO	PK_DANO_TIPO	CLUSTERED	1	NO	YES	YES
COL	DANO	TIPO_ENCAMINHAMENTO	CD_STATUS	bit	1	1	0	NO	NO						
COL	DANO	TIPO_ENCAMINHAMENTO	CD_TIPO_ENCAMINHAMENTO	int	4	10	0	NO	YES						
COL	DANO	TIPO_ENCAMINHAMENTO	CD_USUARIO_CRIACAO	smallint	2	5	0	NO	NO						
COL	DANO	TIPO_ENCAMINHAMENTO	DESCRICAO	varchar	200	0	0	NO	NO						
COL	DANO	TIPO_ENCAMINHAMENTO	DH_ATUALIZACAO	datetime	8	23	3	YES	NO						
COL	DANO	TIPO_ENCAMINHAMENTO	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
COL	DANO	TIPO_ENCAMINHAMENTO	SIGLA	varchar	20	0	0	YES	NO						
IDX	DANO	TIPO_ENCAMINHAMENTO	CD_TIPO_ENCAMINHAMENTO	int	4	10	0	NO	NO	PK_DANO_TIPO_ENCAMINHAMENTO	CLUSTERED	1	NO	YES	YES
COL	DANO	UNIDADE	CD_STATUS	bit	1	1	0	NO	NO						
COL	DANO	UNIDADE	CD_UNIDADE	int	4	10	0	NO	YES						
COL	DANO	UNIDADE	CD_USUARIO_CRIACAO	smallint	2	5	0	NO	NO						
COL	DANO	UNIDADE	DESCRICAO	varchar	200	0	0	NO	NO						
COL	DANO	UNIDADE	DH_ATUALIZACAO	datetime	8	23	3	YES	NO						
COL	DANO	UNIDADE	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
COL	DANO	UNIDADE	SIGLA	varchar	20	0	0	YES	NO						
IDX	DANO	UNIDADE	CD_UNIDADE	int	4	10	0	NO	NO	PK_DANO_UNIDADE	CLUSTERED	1	NO	YES	YES
COL	dbo	ACAO_CONSERVACAO	CD_ACAO_CONSERVACAO	int	4	10	0	NO	YES						
COL	dbo	ACAO_CONSERVACAO	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	ACAO_CONSERVACAO	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	ACAO_CONSERVACAO	NOME	varchar	100	0	0	YES	NO						
IDX	dbo	ACAO_CONSERVACAO	CD_ACAO_CONSERVACAO	int	4	10	0	NO	NO	PK_dbo_ACAO_CONSERVACAO	CLUSTERED	1	NO	YES	YES
COL	dbo	ACIDENTE_CONDICAO_PNEU	CD_AGENCIA	tinyint	1	3	0	NO	NO						
COL	dbo	ACIDENTE_CONDICAO_PNEU	CD_CONDICAO_PNEU	smallint	2	5	0	NO	YES						
COL	dbo	ACIDENTE_CONDICAO_PNEU	CD_STATUS	bit	1	1	0	NO	NO						
COL	dbo	ACIDENTE_CONDICAO_PNEU	CONDICAO_PNEU	varchar	200	0	0	NO	NO						
COL	dbo	ACIDENTE_CONDICAO_PNEU	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
IDX	dbo	ACIDENTE_CONDICAO_PNEU	CD_CONDICAO_PNEU	smallint	2	5	0	NO	NO	PK_dbo_ACIDENTE_CONDICAO_PNEU_IDONLY	CLUSTERED	1	NO	YES	YES
COL	dbo	ACIDENTE_CONDICAO_VISIBILIDADE	CD_AGENCIA	tinyint	1	3	0	NO	NO						
COL	dbo	ACIDENTE_CONDICAO_VISIBILIDADE	CD_CONDICAO_VISIBILIDADE	smallint	2	5	0	NO	YES						
COL	dbo	ACIDENTE_CONDICAO_VISIBILIDADE	CD_STATUS	bit	1	1	0	NO	NO						
COL	dbo	ACIDENTE_CONDICAO_VISIBILIDADE	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
COL	dbo	ACIDENTE_CONDICAO_VISIBILIDADE	NOME	varchar	1000	0	0	NO	NO						
IDX	dbo	ACIDENTE_CONDICAO_VISIBILIDADE	CD_CONDICAO_VISIBILIDADE	smallint	2	5	0	NO	NO	PK_dbo_ACIDENTE_CONDICAO_VISIBILIDADE_IDONLY	CLUSTERED	1	NO	YES	YES
COL	dbo	ACIDENTE_CONDICOES_METEREOLOGICAS	BL_DETALHE_METEOROLOGIA	bit	1	1	0	YES	NO						
COL	dbo	ACIDENTE_CONDICOES_METEREOLOGICAS	CD_AGENCIA	tinyint	1	3	0	NO	NO						
COL	dbo	ACIDENTE_CONDICOES_METEREOLOGICAS	CD_CONDICOES_METEREOLOGICAS	smallint	2	5	0	NO	YES						
COL	dbo	ACIDENTE_CONDICOES_METEREOLOGICAS	CD_STATUS	bit	1	1	0	NO	NO						
COL	dbo	ACIDENTE_CONDICOES_METEREOLOGICAS	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
COL	dbo	ACIDENTE_CONDICOES_METEREOLOGICAS	DOMINIO_AGENCIA	varchar	100	0	0	YES	NO						
COL	dbo	ACIDENTE_CONDICOES_METEREOLOGICAS	NOME	varchar	1000	0	0	NO	NO						
IDX	dbo	ACIDENTE_CONDICOES_METEREOLOGICAS	CD_AGENCIA	tinyint	1	3	0	NO	NO	IX_ACIDENTE_CONDICOES_METEREOLOGICAS_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	dbo	ACIDENTE_CONDICOES_METEREOLOGICAS	CD_CONDICOES_METEREOLOGICAS	smallint	2	5	0	NO	NO	PK_dbo_ACIDENTE_CONDICOES_METEREOLOGICAS	NONCLUSTERED	1	NO	YES	YES
COL	dbo	ACIDENTE_DETALHE_ACAO_ENVOLVIDO	CD_AGENCIA	tinyint	1	3	0	NO	NO						
COL	dbo	ACIDENTE_DETALHE_ACAO_ENVOLVIDO	CD_DETALHE_ACAO_ENVOLVIDO	smallint	2	5	0	NO	YES						
COL	dbo	ACIDENTE_DETALHE_ACAO_ENVOLVIDO	CD_STATUS	bit	1	1	0	NO	NO						
COL	dbo	ACIDENTE_DETALHE_ACAO_ENVOLVIDO	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
COL	dbo	ACIDENTE_DETALHE_ACAO_ENVOLVIDO	NOME	varchar	1000	0	0	NO	NO						
IDX	dbo	ACIDENTE_DETALHE_ACAO_ENVOLVIDO	CD_DETALHE_ACAO_ENVOLVIDO	smallint	2	5	0	NO	NO	PK_dbo_ACIDENTE_DETALHE_ACAO_ENVOLVIDO	CLUSTERED	1	NO	YES	YES
COL	dbo	ACIDENTE_DETALHE_ENVOLVIDO	CD_AGENCIA	tinyint	1	3	0	NO	NO						
COL	dbo	ACIDENTE_DETALHE_ENVOLVIDO	CD_DETALHE_ENVOLVIDO	smallint	2	5	0	NO	YES						
COL	dbo	ACIDENTE_DETALHE_ENVOLVIDO	CD_STATUS	bit	1	1	0	NO	NO						
COL	dbo	ACIDENTE_DETALHE_ENVOLVIDO	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
COL	dbo	ACIDENTE_DETALHE_ENVOLVIDO	NOME	varchar	1000	0	0	NO	NO						
IDX	dbo	ACIDENTE_DETALHE_ENVOLVIDO	CD_DETALHE_ENVOLVIDO	smallint	2	5	0	NO	NO	PK_dbo_ACIDENTE_DETALHE_ENVOLVIDO	CLUSTERED	1	NO	YES	YES
COL	dbo	ACIONAMENTO_ITENS	CD_ACIONAMENTO_ITENS	smallint	2	5	0	NO	YES						
COL	dbo	ACIONAMENTO_ITENS	CD_AGENCIA	tinyint	1	3	0	NO	NO						
COL	dbo	ACIONAMENTO_ITENS	CD_STATUS	bit	1	1	0	NO	NO						
COL	dbo	ACIONAMENTO_ITENS	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
COL	dbo	ACIONAMENTO_ITENS	NOME	varchar	200	0	0	NO	NO						
IDX	dbo	ACIONAMENTO_ITENS	CD_ACIONAMENTO_ITENS	smallint	2	5	0	NO	NO	PK_dbo_ACIONAMENTO_ITENS	CLUSTERED	1	NO	YES	YES
COL	dbo	ADJACENCIA_CONSERVACAO	CD_ADJACENCIA_CONSERVACAO	smallint	2	5	0	NO	YES						
COL	dbo	ADJACENCIA_CONSERVACAO	CD_STATUS	int	4	10	0	NO	NO						
COL	dbo	ADJACENCIA_CONSERVACAO	NOME	varchar	100	0	0	NO	NO						
IDX	dbo	ADJACENCIA_CONSERVACAO	CD_ADJACENCIA_CONSERVACAO	smallint	2	5	0	NO	NO	PK_dbo_ADJACENCIA_CONSERVACAO	CLUSTERED	1	NO	YES	YES
COL	dbo	AGENCIA	CD_AGENCIA	tinyint	1	3	0	NO	YES						
COL	dbo	AGENCIA	CD_STATUS	bit	1	1	0	NO	NO						
COL	dbo	AGENCIA	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
COL	dbo	AGENCIA	NOME	varchar	50	0	0	NO	NO						
IDX	dbo	AGENCIA	CD_AGENCIA	tinyint	1	3	0	NO	NO	PK_AGENCIA	CLUSTERED	1	NO	YES	YES
COL	dbo	AGENCIA_CAMPOS_CONCESSAO	BL_DESABILITAR	bit	1	1	0	NO	NO						
COL	dbo	AGENCIA_CAMPOS_CONCESSAO	BL_EXIBIR	bit	1	1	0	NO	NO						
COL	dbo	AGENCIA_CAMPOS_CONCESSAO	BL_OBRIGATORIO	bit	1	1	0	NO	NO						
COL	dbo	AGENCIA_CAMPOS_CONCESSAO	CD_AGENCIA	int	4	10	0	NO	NO						
COL	dbo	AGENCIA_CAMPOS_CONCESSAO	CD_CAMPOS_CONCESSAO	int	4	10	0	NO	NO						
COL	dbo	AGENCIA_CAMPOS_CONCESSAO	ORDENACAO	tinyint	1	3	0	NO	NO						
IDX	dbo	AGENCIA_CAMPOS_CONCESSAO	CD_AGENCIA	int	4	10	0	NO	NO	PK_dbo_AGENCIA_CAMPOS_CONCESSAO	CLUSTERED	1	NO	YES	YES
IDX	dbo	AGENCIA_CAMPOS_CONCESSAO	CD_CAMPOS_CONCESSAO	int	4	10	0	NO	NO	PK_dbo_AGENCIA_CAMPOS_CONCESSAO	CLUSTERED	2	NO	YES	YES
COL	dbo	AGENDAMENTO_MENSAGEM	CD_AGENDAMENTO_MENSAGEM	int	4	10	0	NO	YES						
COL	dbo	AGENDAMENTO_MENSAGEM	CD_ATIVO	int	4	10	0	NO	NO						
COL	dbo	AGENDAMENTO_MENSAGEM	CD_MENSAGEM	int	4	10	0	NO	NO						
COL	dbo	AGENDAMENTO_MENSAGEM	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	AGENDAMENTO_MENSAGEM	CD_USUARIO	smallint	2	5	0	NO	NO						
COL	dbo	AGENDAMENTO_MENSAGEM	DH_FIM	datetime	8	23	3	YES	NO						
COL	dbo	AGENDAMENTO_MENSAGEM	DH_INICIO	datetime	8	23	3	YES	NO						
COL	dbo	AGENDAMENTO_MENSAGEM	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
IDX	dbo	AGENDAMENTO_MENSAGEM	CD_AGENDAMENTO_MENSAGEM	int	4	10	0	NO	NO	PK_dbo_AGENDAMENTO_MENSAGEM	CLUSTERED	1	NO	YES	YES
COL	dbo	AGRUPAMENTO_RELATORIO	AGRUPAMENTO	varchar	1000	0	0	YES	NO						
COL	dbo	AGRUPAMENTO_RELATORIO	BL_EXIBIR_PODER_CONCEDENTE	bit	1	1	0	YES	NO						
COL	dbo	AGRUPAMENTO_RELATORIO	BL_OUVIDORIA	bit	1	1	0	YES	NO						
COL	dbo	AGRUPAMENTO_RELATORIO	BL_SUBAGRUPAMENTO	bit	1	1	0	YES	NO						
COL	dbo	AGRUPAMENTO_RELATORIO	CD_AGRUPAMENTO	smallint	2	5	0	NO	YES						
COL	dbo	AGRUPAMENTO_RELATORIO	CD_STATUS	bit	1	1	0	NO	NO						
COL	dbo	AGRUPAMENTO_RELATORIO	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
IDX	dbo	AGRUPAMENTO_RELATORIO	CD_AGRUPAMENTO	smallint	2	5	0	NO	NO	PK_dbo_AGRUPAMENTO_RELATORIO	CLUSTERED	1	NO	YES	YES
COL	dbo	AGRUPAMENTO_SUBAGRUPAMENTO_RELATORIO	CD_AGRUPAMENTO_RELATORIO	smallint	2	5	0	NO	NO						
COL	dbo	AGRUPAMENTO_SUBAGRUPAMENTO_RELATORIO	CD_AGRUPAMENTO_SUBAGRUPAMENTO_RELATORIO	smallint	2	5	0	NO	YES						
COL	dbo	AGRUPAMENTO_SUBAGRUPAMENTO_RELATORIO	CD_STATUS	bit	1	1	0	NO	NO						
COL	dbo	AGRUPAMENTO_SUBAGRUPAMENTO_RELATORIO	CD_SUBAGRUPAMENTO_RELATORIO	smallint	2	5	0	NO	NO						
COL	dbo	AGRUPAMENTO_SUBAGRUPAMENTO_RELATORIO	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
IDX	dbo	AGRUPAMENTO_SUBAGRUPAMENTO_RELATORIO	CD_AGRUPAMENTO_SUBAGRUPAMENTO_RELATORIO	smallint	2	5	0	NO	NO	PK_dbo_AGRUPAMENTO_SUBAGRUPAMENTO_RELATORIO	CLUSTERED	1	NO	YES	YES
COL	dbo	AIR_BAG	CD_AGENCIA	tinyint	1	3	0	NO	NO						
COL	dbo	AIR_BAG	CD_AIR_BAG	smallint	2	5	0	NO	YES						
COL	dbo	AIR_BAG	CD_STATUS	bit	1	1	0	NO	NO						
COL	dbo	AIR_BAG	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
COL	dbo	AIR_BAG	NOME	varchar	500	0	0	NO	NO						
IDX	dbo	AIR_BAG	CD_AIR_BAG	smallint	2	5	0	NO	NO	PK_dbo_AIR_BAG	CLUSTERED	1	NO	YES	YES
COL	dbo	ALINHAMENTO_RODOVIA	CD_ALINHAMENTO_RODOVIA	smallint	2	5	0	NO	YES						
COL	dbo	ALINHAMENTO_RODOVIA	CD_PISTA_ALINHAMENTO	tinyint	1	3	0	NO	NO						
COL	dbo	ALINHAMENTO_RODOVIA	CD_RODOVIA	smallint	2	5	0	NO	NO						
COL	dbo	ALINHAMENTO_RODOVIA	CD_SENTIDO	tinyint	1	3	0	NO	NO						
COL	dbo	ALINHAMENTO_RODOVIA	CD_STATUS	bit	1	1	0	NO	NO						
COL	dbo	ALINHAMENTO_RODOVIA	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
COL	dbo	ALINHAMENTO_RODOVIA	KM_METRO_FINAL	decimal	5	7	3	NO	NO						
COL	dbo	ALINHAMENTO_RODOVIA	KM_METRO_INICIAL	decimal	5	7	3	NO	NO						
IDX	dbo	ALINHAMENTO_RODOVIA	CD_ALINHAMENTO_RODOVIA	smallint	2	5	0	NO	NO	PK_dbo_ALINHAMENTO_RODOVIA	CLUSTERED	1	NO	YES	YES
COL	dbo	ALMOXARIFADO	CD_ALMOXARIFADO	int	4	10	0	NO	YES						
COL	dbo	ALMOXARIFADO	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	ALMOXARIFADO	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	ALMOXARIFADO	NOME	varchar	100	0	0	YES	NO						
IDX	dbo	ALMOXARIFADO	CD_ALMOXARIFADO	int	4	10	0	NO	NO	PK_dbo_ALMOXARIFADO	NONCLUSTERED	1	NO	YES	YES
COL	dbo	ALTA_HOSPITAL	CD_AGENCIA	tinyint	1	3	0	NO	NO						
COL	dbo	ALTA_HOSPITAL	CD_ALTA_HOSPITAL	smallint	2	5	0	NO	YES						
COL	dbo	ALTA_HOSPITAL	CD_STATUS	bit	1	1	0	NO	NO						
COL	dbo	ALTA_HOSPITAL	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
COL	dbo	ALTA_HOSPITAL	NOME	varchar	100	0	0	NO	NO						
IDX	dbo	ALTA_HOSPITAL	CD_ALTA_HOSPITAL	smallint	2	5	0	NO	NO	PK_dbo_ALTA_HOSPITAL	CLUSTERED	1	NO	YES	YES
COL	dbo	ALTERACAO_STATUS	CD_ALTERACAO_STATUS	int	4	10	0	NO	YES						
COL	dbo	ALTERACAO_STATUS	CD_CONCESSAO	tinyint	1	3	0	YES	NO						
COL	dbo	ALTERACAO_STATUS	CD_MOTIVO_DESATIVACAO	int	4	10	0	YES	NO						
COL	dbo	ALTERACAO_STATUS	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	ALTERACAO_STATUS	CD_USUARIO_MANIPULADOR	smallint	2	5	0	YES	NO						
COL	dbo	ALTERACAO_STATUS	DH_ALTERACAO	datetime	8	23	3	YES	NO						
COL	dbo	ALTERACAO_STATUS	DH_DESATIVACAO	datetime	8	23	3	YES	NO						
COL	dbo	ALTERACAO_STATUS	DH_INICIO_DESATIVACAO	datetime	8	23	3	YES	NO						
COL	dbo	ALTERACAO_STATUS	DH_PREVISAO_RETORNO	datetime	8	23	3	YES	NO						
COL	dbo	ALTERACAO_STATUS	DH_TIMESTAMP	datetime	8	23	3	YES	NO						
COL	dbo	ALTERACAO_STATUS	NUMERO_CHAMADO	varchar	100	0	0	YES	NO						
COL	dbo	ALTERACAO_STATUS	OBSERVACAO	varchar	300	0	0	YES	NO						
COL	dbo	ALTERACAO_STATUS	PROTOCOLO_ARTESP	varchar	100	0	0	YES	NO						
IDX	dbo	ALTERACAO_STATUS	CD_ALTERACAO_STATUS	int	4	10	0	NO	NO	PK_dbo_ALTERACAO_STATUS	CLUSTERED	1	NO	YES	YES
COL	dbo	ANALISE_ACIDENTE	ACAO_CONSCIENTIZACAO_APLICAVEL	varchar	500	0	0	YES	NO						
COL	dbo	ANALISE_ACIDENTE	ACAO_ENGENHARIA_APLICAVEL	varchar	500	0	0	YES	NO						
COL	dbo	ANALISE_ACIDENTE	BL_NECESSIDADE_PERICIA	bit	1	1	0	NO	NO						
COL	dbo	ANALISE_ACIDENTE	CD_ANALISE_ACIDENTE	int	4	10	0	NO	YES						
COL	dbo	ANALISE_ACIDENTE	CD_CONCESSAO	tinyint	1	3	0	NO	NO						
COL	dbo	ANALISE_ACIDENTE	CD_OCORRENCIA_ACIDENTE	bigint	8	19	0	YES	NO						
COL	dbo	ANALISE_ACIDENTE	CD_STATUS	bit	1	1	0	NO	NO						
COL	dbo	ANALISE_ACIDENTE	CD_USUARIO	smallint	2	5	0	YES	NO						
COL	dbo	ANALISE_ACIDENTE	DH_ENCERRAMENTO	datetime	8	23	3	YES	NO						
COL	dbo	ANALISE_ACIDENTE	DH_FIM	datetime2	8	27	7	NO	NO						
COL	dbo	ANALISE_ACIDENTE	DH_INICIO	datetime2	8	27	7	NO	NO						
COL	dbo	ANALISE_ACIDENTE	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
COL	dbo	ANALISE_ACIDENTE	PARECER_ANALITICO_GERENCIA	varchar	500	0	0	YES	NO						
IDX	dbo	ANALISE_ACIDENTE	CD_ANALISE_ACIDENTE	int	4	10	0	NO	NO	PK_dbo_ANALISE_ACIDENTE	CLUSTERED	1	NO	YES	YES
COL	dbo	ANALISE_ACIDENTE_ANEXO	BL_IMAGEM	bit	1	1	0	YES	NO						
COL	dbo	ANALISE_ACIDENTE_ANEXO	BL_INAPROPRIADO	bit	1	1	0	YES	NO						
COL	dbo	ANALISE_ACIDENTE_ANEXO	BL_PERICIA	bit	1	1	0	YES	NO						
COL	dbo	ANALISE_ACIDENTE_ANEXO	BL_VIDEO	bit	1	1	0	YES	NO						
COL	dbo	ANALISE_ACIDENTE_ANEXO	CD_ANALISE_ACIDENTE	int	4	10	0	NO	NO						
COL	dbo	ANALISE_ACIDENTE_ANEXO	CD_ANALISE_ACIDENTE_ANEXO	int	4	10	0	NO	YES						
COL	dbo	ANALISE_ACIDENTE_ANEXO	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	dbo	ANALISE_ACIDENTE_ANEXO	CD_STATUS	bit	1	1	0	YES	NO						
COL	dbo	ANALISE_ACIDENTE_ANEXO	CD_USUARIO	smallint	2	5	0	YES	NO						
COL	dbo	ANALISE_ACIDENTE_ANEXO	DH_FIM	datetime2	7	23	3	NO	NO						
COL	dbo	ANALISE_ACIDENTE_ANEXO	DH_INICIO	datetime2	7	23	3	NO	NO						
