RecordType	TableSchema	TableName	ColumnName	Type	Length	Prec	Scale	Nullable	IsIdentity	IndexName	IndexType	KeyOrdinal	IsIncluded	IsPrimaryKey	IsUnique
IDX	APP	TIPO_STATUS_SOLICITACAO	CD_TIPO_STATUS_SOLICITACAO	tinyint	1	3	0	NO	NO	PK_APP_TIPO_STATUS_SOLICITACAO	CLUSTERED	1	NO	YES	YES
COL	APP	USUARIO_SOBRESCREVER	BL_OC_AUTOMATICA	bit	1	1	0	NO	NO						
COL	APP	USUARIO_SOBRESCREVER	BL_SOBRESCREVER	bit	1	1	0	NO	NO						
COL	APP	USUARIO_SOBRESCREVER	CD_AGENCIA	int	4	10	0	YES	NO						
COL	APP	USUARIO_SOBRESCREVER	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	APP	USUARIO_SOBRESCREVER	CD_STATUS	bit	1	1	0	NO	NO						
COL	APP	USUARIO_SOBRESCREVER	CD_USUARIO	int	4	10	0	NO	NO						
COL	APP	USUARIO_SOBRESCREVER	CD_USUARIO_CRIACAO	int	4	10	0	NO	NO						
COL	APP	USUARIO_SOBRESCREVER	CD_USUARIO_SOBRESCREVER	int	4	10	0	NO	YES						
IDX	APP	USUARIO_SOBRESCREVER	CD_CONCESSAO	int	4	10	0	NO	NO	IX_USUARIO_SOBRESCREVER_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	APP	USUARIO_SOBRESCREVER	CD_AGENCIA	int	4	10	0	YES	NO	IX_USUARIO_SOBRESCREVER_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
IDX	APP	USUARIO_SOBRESCREVER	CD_USUARIO_SOBRESCREVER	int	4	10	0	NO	NO	PK_APP_USUARIO_SOBRESCREVER	CLUSTERED	1	NO	YES	YES
COL	CLIMATEMPO	CIDADE	BL_STATUS	bit	1	1	0	NO	NO						
COL	CLIMATEMPO	CIDADE	CD_AGENCIA	int	4	10	0	YES	NO						
COL	CLIMATEMPO	CIDADE	CD_CIDADE	int	4	10	0	NO	YES						
COL	CLIMATEMPO	CIDADE	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	CLIMATEMPO	CIDADE	CD_ESTADO	int	4	10	0	NO	NO						
COL	CLIMATEMPO	CIDADE	DESCRICAO	varchar	200	0	0	YES	NO						
COL	CLIMATEMPO	CIDADE	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
COL	CLIMATEMPO	CIDADE	NOME	varchar	100	0	0	NO	NO						
IDX	CLIMATEMPO	CIDADE	CD_CONCESSAO	int	4	10	0	NO	NO	IX_CIDADE_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	CLIMATEMPO	CIDADE	CD_AGENCIA	int	4	10	0	YES	NO	IX_CIDADE_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
IDX	CLIMATEMPO	CIDADE	CD_CIDADE	int	4	10	0	NO	NO	PK_CLIMATEMPO_CIDADE_IDONLY	CLUSTERED	1	NO	YES	YES
IDX	CLIMATEMPO	CIDADE	CD_CONCESSAO	int	4	10	0	NO	NO	UQ_CIDADE_LEGACY_TENANT	NONCLUSTERED	1	NO	NO	YES
IDX	CLIMATEMPO	CIDADE	CD_CIDADE	int	4	10	0	NO	NO	UQ_CIDADE_LEGACY_TENANT	NONCLUSTERED	2	NO	NO	YES
COL	CLIMATEMPO	CONDICAO	BL_STATUS	bit	1	1	0	NO	NO						
COL	CLIMATEMPO	CONDICAO	CD_AGENCIA	int	4	10	0	YES	NO						
COL	CLIMATEMPO	CONDICAO	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	CLIMATEMPO	CONDICAO	CD_CONDICAO	int	4	10	0	NO	YES						
COL	CLIMATEMPO	CONDICAO	DESCRICAO	varchar	200	0	0	YES	NO						
COL	CLIMATEMPO	CONDICAO	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
COL	CLIMATEMPO	CONDICAO	NOME	varchar	50	0	0	NO	NO						
IDX	CLIMATEMPO	CONDICAO	CD_CONCESSAO	int	4	10	0	NO	NO	IX_CONDICAO_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	CLIMATEMPO	CONDICAO	CD_AGENCIA	int	4	10	0	YES	NO	IX_CONDICAO_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
IDX	CLIMATEMPO	CONDICAO	CD_CONDICAO	int	4	10	0	NO	NO	PK_CLIMATEMPO_CONDICAO	CLUSTERED	1	NO	YES	YES
COL	CLIMATEMPO	ESTADO	BL_STATUS	bit	1	1	0	NO	NO						
COL	CLIMATEMPO	ESTADO	CD_AGENCIA	int	4	10	0	YES	NO						
COL	CLIMATEMPO	ESTADO	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	CLIMATEMPO	ESTADO	CD_ESTADO	int	4	10	0	NO	YES						
COL	CLIMATEMPO	ESTADO	DESCRICAO	varchar	200	0	0	YES	NO						
COL	CLIMATEMPO	ESTADO	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
COL	CLIMATEMPO	ESTADO	NOME	varchar	100	0	0	NO	NO						
IDX	CLIMATEMPO	ESTADO	CD_CONCESSAO	int	4	10	0	NO	NO	IX_ESTADO_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	CLIMATEMPO	ESTADO	CD_AGENCIA	int	4	10	0	YES	NO	IX_ESTADO_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
IDX	CLIMATEMPO	ESTADO	CD_ESTADO	int	4	10	0	NO	NO	PK_CLIMATEMPO_ESTADO	CLUSTERED	1	NO	YES	YES
COL	CLIMATEMPO	PREVISAO	CD_AGENCIA	int	4	10	0	YES	NO						
COL	CLIMATEMPO	PREVISAO	CD_CIDADE	int	4	10	0	NO	NO						
COL	CLIMATEMPO	PREVISAO	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	CLIMATEMPO	PREVISAO	CD_ESTADO	int	4	10	0	NO	NO						
COL	CLIMATEMPO	PREVISAO	CD_PREVISAO	int	4	10	0	NO	YES						
COL	CLIMATEMPO	PREVISAO	CD_VENTO_DIRECAO	int	4	10	0	YES	NO						
COL	CLIMATEMPO	PREVISAO	CHUVA_PRECIPITACAO	decimal	5	7	1	YES	NO						
COL	CLIMATEMPO	PREVISAO	DATA_HORA	datetime	8	23	3	NO	NO						
COL	CLIMATEMPO	PREVISAO	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
COL	CLIMATEMPO	PREVISAO	DH_VALIDADE	datetime	8	23	3	YES	NO						
COL	CLIMATEMPO	PREVISAO	PRESSAO	decimal	5	7	1	YES	NO						
COL	CLIMATEMPO	PREVISAO	TEMPERATURA	decimal	5	7	1	YES	NO						
COL	CLIMATEMPO	PREVISAO	UMIDADE	decimal	5	7	1	YES	NO						
COL	CLIMATEMPO	PREVISAO	VENTO_GRAU_DIRECAO	decimal	5	7	1	YES	NO						
COL	CLIMATEMPO	PREVISAO	VENTO_RAJADA	decimal	5	7	1	YES	NO						
COL	CLIMATEMPO	PREVISAO	VENTO_VELOCIDADE	decimal	5	7	1	YES	NO						
IDX	CLIMATEMPO	PREVISAO	CD_CONCESSAO	int	4	10	0	NO	NO	IX_PREVISAO_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	CLIMATEMPO	PREVISAO	CD_AGENCIA	int	4	10	0	YES	NO	IX_PREVISAO_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
IDX	CLIMATEMPO	PREVISAO	CD_CIDADE	int	4	10	0	NO	NO	PK_CLIMATEMPO_PREVISAO_IDONLY	CLUSTERED	1	NO	YES	YES
IDX	CLIMATEMPO	PREVISAO	DATA_HORA	datetime	8	23	3	NO	NO	PK_CLIMATEMPO_PREVISAO_IDONLY	CLUSTERED	2	NO	YES	YES
IDX	CLIMATEMPO	PREVISAO	CD_CONCESSAO	int	4	10	0	NO	NO	UQ_PREVISAO_LEGACY_TENANT	NONCLUSTERED	1	NO	NO	YES
IDX	CLIMATEMPO	PREVISAO	CD_CIDADE	int	4	10	0	NO	NO	UQ_PREVISAO_LEGACY_TENANT	NONCLUSTERED	2	NO	NO	YES
IDX	CLIMATEMPO	PREVISAO	DATA_HORA	datetime	8	23	3	NO	NO	UQ_PREVISAO_LEGACY_TENANT	NONCLUSTERED	3	NO	NO	YES
COL	CLIMATEMPO	PREVISAO_MOMENTO	CD_AGENCIA	int	4	10	0	YES	NO						
COL	CLIMATEMPO	PREVISAO_MOMENTO	CD_CIDADE	int	4	10	0	NO	NO						
COL	CLIMATEMPO	PREVISAO_MOMENTO	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	CLIMATEMPO	PREVISAO_MOMENTO	CD_CONDICAO	int	4	10	0	YES	NO						
COL	CLIMATEMPO	PREVISAO_MOMENTO	CD_ESTADO	int	4	10	0	NO	NO						
COL	CLIMATEMPO	PREVISAO_MOMENTO	CD_PREVISAO_MOMENTO	int	4	10	0	NO	YES						
COL	CLIMATEMPO	PREVISAO_MOMENTO	CD_VENTO_DIRECAO	int	4	10	0	YES	NO						
COL	CLIMATEMPO	PREVISAO_MOMENTO	DATA_HORA	datetime	8	23	3	NO	NO						
COL	CLIMATEMPO	PREVISAO_MOMENTO	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
COL	CLIMATEMPO	PREVISAO_MOMENTO	DH_VALIDADE	datetime	8	23	3	YES	NO						
COL	CLIMATEMPO	PREVISAO_MOMENTO	PRESSAO	decimal	5	7	1	YES	NO						
COL	CLIMATEMPO	PREVISAO_MOMENTO	SENSACAO	int	4	10	0	YES	NO						
COL	CLIMATEMPO	PREVISAO_MOMENTO	TEMPERATURA	decimal	5	7	1	YES	NO						
COL	CLIMATEMPO	PREVISAO_MOMENTO	UMIDADE	decimal	5	7	1	YES	NO						
COL	CLIMATEMPO	PREVISAO_MOMENTO	VENTO_VELOCIDADE	decimal	5	7	1	YES	NO						
IDX	CLIMATEMPO	PREVISAO_MOMENTO	CD_CONCESSAO	int	4	10	0	NO	NO	IX_PREVISAO_MOMENTO_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	CLIMATEMPO	PREVISAO_MOMENTO	CD_AGENCIA	int	4	10	0	YES	NO	IX_PREVISAO_MOMENTO_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
IDX	CLIMATEMPO	PREVISAO_MOMENTO	CD_CIDADE	int	4	10	0	NO	NO	PK_CLIMATEMPO_PREVISAO_MOMENTO_IDONLY	CLUSTERED	1	NO	YES	YES
IDX	CLIMATEMPO	PREVISAO_MOMENTO	DATA_HORA	datetime	8	23	3	NO	NO	PK_CLIMATEMPO_PREVISAO_MOMENTO_IDONLY	CLUSTERED	2	NO	YES	YES
IDX	CLIMATEMPO	PREVISAO_MOMENTO	CD_CONCESSAO	int	4	10	0	NO	NO	UQ_PREVISAO_MOMENTO_LEGACY_TENANT	NONCLUSTERED	1	NO	NO	YES
IDX	CLIMATEMPO	PREVISAO_MOMENTO	CD_CIDADE	int	4	10	0	NO	NO	UQ_PREVISAO_MOMENTO_LEGACY_TENANT	NONCLUSTERED	2	NO	NO	YES
IDX	CLIMATEMPO	PREVISAO_MOMENTO	DATA_HORA	datetime	8	23	3	NO	NO	UQ_PREVISAO_MOMENTO_LEGACY_TENANT	NONCLUSTERED	3	NO	NO	YES
COL	CLIMATEMPO	VENTO_DIRECAO	BL_STATUS	bit	1	1	0	NO	NO						
COL	CLIMATEMPO	VENTO_DIRECAO	CD_AGENCIA	int	4	10	0	YES	NO						
COL	CLIMATEMPO	VENTO_DIRECAO	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	CLIMATEMPO	VENTO_DIRECAO	CD_VENTO_DIRECAO	int	4	10	0	NO	YES						
COL	CLIMATEMPO	VENTO_DIRECAO	DESCRICAO	varchar	200	0	0	YES	NO						
COL	CLIMATEMPO	VENTO_DIRECAO	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
COL	CLIMATEMPO	VENTO_DIRECAO	NOME	char	3	0	0	NO	NO						
IDX	CLIMATEMPO	VENTO_DIRECAO	CD_CONCESSAO	int	4	10	0	NO	NO	IX_VENTO_DIRECAO_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	CLIMATEMPO	VENTO_DIRECAO	CD_AGENCIA	int	4	10	0	YES	NO	IX_VENTO_DIRECAO_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
IDX	CLIMATEMPO	VENTO_DIRECAO	CD_VENTO_DIRECAO	int	4	10	0	NO	NO	PK_CLIMATEMPO_VENTO_DIRECAO	CLUSTERED	1	NO	YES	YES
COL	DANO	ANEXO	CD_AGENCIA	int	4	10	0	YES	NO						
COL	DANO	ANEXO	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	DANO	ANEXO	CD_DANO_ANEXO	int	4	10	0	NO	YES						
COL	DANO	ANEXO	CD_OCORRENCIA_DANO	int	4	10	0	NO	NO						
COL	DANO	ANEXO	CD_STATUS	bit	1	1	0	NO	NO						
COL	DANO	ANEXO	CD_USUARIO_CRIACAO	int	4	10	0	NO	NO						
COL	DANO	ANEXO	DH_ATUALIZACAO	datetime	8	23	3	YES	NO						
COL	DANO	ANEXO	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
COL	DANO	ANEXO	NOME_ANEXO	varchar	200	0	0	YES	NO						
COL	DANO	ANEXO	PATH_ANEXO	varchar	500	0	0	YES	NO						
COL	DANO	ANEXO	URL_ANEXO	varchar	500	0	0	YES	NO						
COL	DANO	ANEXO	ValidFrom	datetime2	8	27	7	NO	NO						
COL	DANO	ANEXO	ValidTo	datetime2	8	27	7	NO	NO						
IDX	DANO	ANEXO	CD_CONCESSAO	int	4	10	0	NO	NO	IX_ANEXO_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	DANO	ANEXO	CD_AGENCIA	int	4	10	0	YES	NO	IX_ANEXO_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
IDX	DANO	ANEXO	CD_DANO_ANEXO	int	4	10	0	NO	NO	PK_DANO_ANEXO	CLUSTERED	1	NO	YES	YES
COL	DANO	ANEXO_HISTORICO	CD_AGENCIA	nvarchar	32	0	0	YES	NO						
COL	DANO	ANEXO_HISTORICO	CD_CONCESSAO	nvarchar	64	0	0	NO	NO						
COL	DANO	ANEXO_HISTORICO	CD_DANO_ANEXO	int	4	10	0	NO	NO						
COL	DANO	ANEXO_HISTORICO	CD_OCORRENCIA_DANO	int	4	10	0	NO	NO						
COL	DANO	ANEXO_HISTORICO	CD_STATUS	bit	1	1	0	NO	NO						
COL	DANO	ANEXO_HISTORICO	CD_USUARIO_CRIACAO	int	4	10	0	NO	NO						
COL	DANO	ANEXO_HISTORICO	DH_ATUALIZACAO	datetime	8	23	3	YES	NO						
COL	DANO	ANEXO_HISTORICO	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
COL	DANO	ANEXO_HISTORICO	NOME_ANEXO	varchar	200	0	0	YES	NO						
COL	DANO	ANEXO_HISTORICO	PATH_ANEXO	varchar	500	0	0	YES	NO						
COL	DANO	ANEXO_HISTORICO	URL_ANEXO	varchar	500	0	0	YES	NO						
COL	DANO	ANEXO_HISTORICO	ValidFrom	datetime2	8	27	7	NO	NO						
COL	DANO	ANEXO_HISTORICO	ValidTo	datetime2	8	27	7	NO	NO						
IDX	DANO	ANEXO_HISTORICO	CD_CONCESSAO	nvarchar	64	0	0	NO	NO	IX_ANEXO_HISTORICO_TENANT	NONCLUSTERED	1	NO	NO	NO
IDX	DANO	ANEXO_HISTORICO	CD_CONCESSAO	nvarchar	64	0	0	NO	NO	IX_ANEXO_HISTORICO_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	DANO	ANEXO_HISTORICO	CD_AGENCIA	nvarchar	32	0	0	YES	NO	IX_ANEXO_HISTORICO_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
COL	DANO	AREA	CD_AGENCIA	int	4	10	0	YES	NO						
COL	DANO	AREA	CD_AREA	int	4	10	0	NO	YES						
COL	DANO	AREA	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	DANO	AREA	CD_STATUS	bit	1	1	0	NO	NO						
COL	DANO	AREA	CD_USUARIO_CRIACAO	int	4	10	0	NO	NO						
COL	DANO	AREA	DESCRICAO	varchar	200	0	0	NO	NO						
COL	DANO	AREA	DH_ATUALIZACAO	datetime	8	23	3	YES	NO						
COL	DANO	AREA	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
COL	DANO	AREA	EMAIL_GRUPO	varchar	500	0	0	YES	NO						
COL	DANO	AREA	PRAZO	int	4	10	0	YES	NO						
IDX	DANO	AREA	CD_CONCESSAO	int	4	10	0	NO	NO	IX_AREA_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	DANO	AREA	CD_AGENCIA	int	4	10	0	YES	NO	IX_AREA_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
IDX	DANO	AREA	CD_AREA	int	4	10	0	NO	NO	PK_DANO_AREA	CLUSTERED	1	NO	YES	YES
COL	DANO	AREA_CUSTEIO	CD_AGENCIA	int	4	10	0	YES	NO						
COL	DANO	AREA_CUSTEIO	CD_AREA	int	4	10	0	NO	NO						
COL	DANO	AREA_CUSTEIO	CD_AREA_CUSTEIO	int	4	10	0	NO	YES						
COL	DANO	AREA_CUSTEIO	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	DANO	AREA_CUSTEIO	CD_OCORRENCIA_DANO	int	4	10	0	YES	NO						
COL	DANO	AREA_CUSTEIO	CD_SERVICO	int	4	10	0	YES	NO						
COL	DANO	AREA_CUSTEIO	CD_STATUS	bit	1	1	0	NO	NO						
COL	DANO	AREA_CUSTEIO	CD_UNIDADE	varchar	50	0	0	YES	NO						
COL	DANO	AREA_CUSTEIO	CD_USUARIO_CRIACAO	int	4	10	0	NO	NO						
COL	DANO	AREA_CUSTEIO	CODIGO_TPU	varchar	100	0	0	YES	NO						
COL	DANO	AREA_CUSTEIO	DH_ATUALIZACAO	datetime	8	23	3	YES	NO						
COL	DANO	AREA_CUSTEIO	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
COL	DANO	AREA_CUSTEIO	OBSERVACAO	varchar	1000	0	0	YES	NO						
COL	DANO	AREA_CUSTEIO	PRECO_UNITARIO	decimal	9	18	2	YES	NO						
COL	DANO	AREA_CUSTEIO	QUANTIDADE	decimal	9	18	2	YES	NO						
IDX	DANO	AREA_CUSTEIO	CD_CONCESSAO	int	4	10	0	NO	NO	IX_AREA_CUSTEIO_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	DANO	AREA_CUSTEIO	CD_AGENCIA	int	4	10	0	YES	NO	IX_AREA_CUSTEIO_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
IDX	DANO	AREA_CUSTEIO	CD_AREA_CUSTEIO	int	4	10	0	NO	NO	PK_DANO_AREA_CUSTEIO	CLUSTERED	1	NO	YES	YES
COL	DANO	AREA_ENCAMINHAMENTO	ASSUNTO	varchar	200	0	0	YES	NO						
COL	DANO	AREA_ENCAMINHAMENTO	CD_AGENCIA	int	4	10	0	YES	NO						
COL	DANO	AREA_ENCAMINHAMENTO	CD_AREA	int	4	10	0	NO	NO						
COL	DANO	AREA_ENCAMINHAMENTO	CD_AREA_ENCAMINHAMENTO	int	4	10	0	NO	YES						
COL	DANO	AREA_ENCAMINHAMENTO	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	DANO	AREA_ENCAMINHAMENTO	CD_OCORRENCIA_DANO	int	4	10	0	YES	NO						
COL	DANO	AREA_ENCAMINHAMENTO	CD_STATUS	bit	1	1	0	NO	NO						
COL	DANO	AREA_ENCAMINHAMENTO	CD_TIPO_ENVIO	int	4	10	0	YES	NO						
COL	DANO	AREA_ENCAMINHAMENTO	CD_USUARIO_CRIACAO	int	4	10	0	NO	NO						
COL	DANO	AREA_ENCAMINHAMENTO	DATA_PREVISTA	datetime	8	23	3	YES	NO						
COL	DANO	AREA_ENCAMINHAMENTO	DESTINATARIO_ADICIONAL	varchar	1000	0	0	YES	NO						
COL	DANO	AREA_ENCAMINHAMENTO	DH_ATUALIZACAO	datetime	8	23	3	YES	NO						
COL	DANO	AREA_ENCAMINHAMENTO	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
COL	DANO	AREA_ENCAMINHAMENTO	MENSAGEM	varchar	1000	0	0	YES	NO						
COL	DANO	AREA_ENCAMINHAMENTO	PRAZO	int	4	10	0	YES	NO						
IDX	DANO	AREA_ENCAMINHAMENTO	CD_CONCESSAO	int	4	10	0	NO	NO	IX_AREA_ENCAMINHAMENTO_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	DANO	AREA_ENCAMINHAMENTO	CD_AGENCIA	int	4	10	0	YES	NO	IX_AREA_ENCAMINHAMENTO_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
IDX	DANO	AREA_ENCAMINHAMENTO	CD_AREA_ENCAMINHAMENTO	int	4	10	0	NO	NO	PK_DANO_AREA_ENCAMINHAMENTO	CLUSTERED	1	NO	YES	YES
COL	DANO	AREA_USUARIO	CD_AGENCIA	int	4	10	0	YES	NO						
COL	DANO	AREA_USUARIO	CD_AREA	int	4	10	0	NO	NO						
COL	DANO	AREA_USUARIO	CD_AREA_USUARIO	int	4	10	0	NO	YES						
COL	DANO	AREA_USUARIO	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	DANO	AREA_USUARIO	CD_STATUS	bit	1	1	0	NO	NO						
COL	DANO	AREA_USUARIO	CD_USUARIO	int	4	10	0	NO	NO						
COL	DANO	AREA_USUARIO	CD_USUARIO_CRIACAO	int	4	10	0	NO	NO						
COL	DANO	AREA_USUARIO	DH_ATUALIZACAO	datetime	8	23	3	YES	NO						
COL	DANO	AREA_USUARIO	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
COL	DANO	AREA_USUARIO	ValidFrom	datetime2	8	27	7	NO	NO						
COL	DANO	AREA_USUARIO	ValidTo	datetime2	8	27	7	NO	NO						
IDX	DANO	AREA_USUARIO	CD_CONCESSAO	int	4	10	0	NO	NO	IX_AREA_USUARIO_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	DANO	AREA_USUARIO	CD_AGENCIA	int	4	10	0	YES	NO	IX_AREA_USUARIO_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
IDX	DANO	AREA_USUARIO	CD_AREA_USUARIO	int	4	10	0	NO	NO	PK_DANO_AREA_USUARIO	CLUSTERED	1	NO	YES	YES
COL	DANO	AREA_USUARIO_HISTORICO	CD_AGENCIA	nvarchar	32	0	0	YES	NO						
COL	DANO	AREA_USUARIO_HISTORICO	CD_AREA	int	4	10	0	NO	NO						
COL	DANO	AREA_USUARIO_HISTORICO	CD_AREA_USUARIO	int	4	10	0	NO	NO						
COL	DANO	AREA_USUARIO_HISTORICO	CD_CONCESSAO	nvarchar	64	0	0	NO	NO						
COL	DANO	AREA_USUARIO_HISTORICO	CD_STATUS	bit	1	1	0	NO	NO						
COL	DANO	AREA_USUARIO_HISTORICO	CD_USUARIO	int	4	10	0	NO	NO						
COL	DANO	AREA_USUARIO_HISTORICO	CD_USUARIO_CRIACAO	int	4	10	0	NO	NO						
COL	DANO	AREA_USUARIO_HISTORICO	DH_ATUALIZACAO	datetime	8	23	3	YES	NO						
COL	DANO	AREA_USUARIO_HISTORICO	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
COL	DANO	AREA_USUARIO_HISTORICO	ValidFrom	datetime2	8	27	7	NO	NO						
COL	DANO	AREA_USUARIO_HISTORICO	ValidTo	datetime2	8	27	7	NO	NO						
IDX	DANO	AREA_USUARIO_HISTORICO	CD_CONCESSAO	nvarchar	64	0	0	NO	NO	IX_AREA_USUARIO_HISTORICO_TENANT	NONCLUSTERED	1	NO	NO	NO
IDX	DANO	AREA_USUARIO_HISTORICO	CD_CONCESSAO	nvarchar	64	0	0	NO	NO	IX_AREA_USUARIO_HISTORICO_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	DANO	AREA_USUARIO_HISTORICO	CD_AGENCIA	nvarchar	32	0	0	YES	NO	IX_AREA_USUARIO_HISTORICO_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
COL	DANO	CLASSIFICACAO	BL_RESSARCIMENTO	bit	1	1	0	YES	NO						
COL	DANO	CLASSIFICACAO	CD_AGENCIA	int	4	10	0	YES	NO						
COL	DANO	CLASSIFICACAO	CD_CLASSIFICACAO	int	4	10	0	NO	YES						
COL	DANO	CLASSIFICACAO	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	DANO	CLASSIFICACAO	CD_STATUS	bit	1	1	0	NO	NO						
COL	DANO	CLASSIFICACAO	CD_USUARIO_CRIACAO	int	4	10	0	NO	NO						
COL	DANO	CLASSIFICACAO	DESCRICAO	varchar	200	0	0	NO	NO						
COL	DANO	CLASSIFICACAO	DH_ATUALIZACAO	datetime	8	23	3	YES	NO						
COL	DANO	CLASSIFICACAO	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
COL	DANO	CLASSIFICACAO	SIGLA	varchar	20	0	0	YES	NO						
IDX	DANO	CLASSIFICACAO	CD_CONCESSAO	int	4	10	0	NO	NO	IX_CLASSIFICACAO_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
IDX	DANO	CLASSIFICACAO	CD_AGENCIA	int	4	10	0	YES	NO	IX_CLASSIFICACAO_TENANT_AGENCIA	NONCLUSTERED	2	NO	NO	NO
IDX	DANO	CLASSIFICACAO	CD_CLASSIFICACAO	int	4	10	0	NO	NO	PK_DANO_CLASSIFICACAO	CLUSTERED	1	NO	YES	YES
COL	DANO	OCORRENCIA_DANO	BO	varchar	50	0	0	YES	NO						
COL	DANO	OCORRENCIA_DANO	CD_AGENCIA	int	4	10	0	YES	NO						
COL	DANO	OCORRENCIA_DANO	CD_CLASSIFICACAO	int	4	10	0	YES	NO						
COL	DANO	OCORRENCIA_DANO	CD_CONCESSAO	int	4	10	0	NO	NO						
COL	DANO	OCORRENCIA_DANO	CD_OCORRENCIA	int	4	10	0	NO	NO						
COL	DANO	OCORRENCIA_DANO	CD_OCORRENCIA_DANO	int	4	10	0	NO	YES						
COL	DANO	OCORRENCIA_DANO	CD_STATUS	bit	1	1	0	NO	NO						
COL	DANO	OCORRENCIA_DANO	CD_STATUS_DANO	int	4	10	0	YES	NO						
COL	DANO	OCORRENCIA_DANO	CD_TIPO	int	4	10	0	NO	NO						
COL	DANO	OCORRENCIA_DANO	CD_USUARIO_CRIACAO	int	4	10	0	NO	NO						
COL	DANO	OCORRENCIA_DANO	DESCRICAO	varchar	1000	0	0	YES	NO						
COL	DANO	OCORRENCIA_DANO	DH_ATUALIZACAO	datetime	8	23	3	YES	NO						
COL	DANO	OCORRENCIA_DANO	DH_TIMESTAMP	datetime	8	23	3	NO	NO						
COL	DANO	OCORRENCIA_DANO	NUMERO	nvarchar	50	0	0	YES	NO						
COL	DANO	OCORRENCIA_DANO	OBSERVACAO	varchar	1000	0	0	YES	NO						
COL	DANO	OCORRENCIA_DANO	PRAZO	int	4	10	0	YES	NO						
COL	DANO	OCORRENCIA_DANO	VALOR_GERADO	decimal	9	18	2	YES	NO						
COL	DANO	OCORRENCIA_DANO	VALOR_RESSARCIDO	decimal	9	18	2	YES	NO						
IDX	DANO	OCORRENCIA_DANO	CD_CONCESSAO	int	4	10	0	NO	NO	IX_OCORRENCIA_DANO_TENANT_AGENCIA	NONCLUSTERED	1	NO	NO	NO
